image_name,actual_regression_percentage,mask_percentage,predicted_regression_percentage,absolute_error
img1836.jpg,11.15,11.14741712808609,12.7166748046875,1.5666748046874996
img92.jpg,3.93,4.21164371073246,8.32759290933609,4.39759290933609
img1750.jpg,1.0,0.99639892578125,0.26441302616149187,0.7355869738385081
img985.jpg,2.61,2.606201171875,5.65403513610363,3.04403513610363
img580.jpg,0.0,0.0,0.29863629024475813,0.29863629024475813
img1043.jpg,0.0,0.0,0.0,0.0
img392.jpg,2.06,2.161080576479435,5.42122982442379,3.36122982442379
img842.jpg,0.0,0.0,0.0,0.0
img1342.jpg,5.38,5.36716990172863,8.19658562541008,2.81658562541008
img699.jpg,1.22,1.3262067921459675,0.8311680518090725,0.3888319481909275
img27.jpg,2.45,2.61688232421875,1.114545576274395,1.3354544237256052
img1853.jpg,7.41,7.41424560546875,10.69444939494133,3.28444939494133
img974.jpg,2.73,2.730233408510685,5.52520751953125,2.79520751953125
img3.jpg,0.38,0.42136055417358875,1.099504716694355,0.719504716694355
img438.jpg,0.0,0.0,0.27923583984375,0.27923583984375
img778.jpg,3.0,3.52717824280262,4.87278513610363,1.87278513610363
img1050.jpg,0.39,0.3869192907586694,1.1463710106909275,0.7563710106909275
img1383.jpg,0.0,0.0,0.09874616516754031,0.09874616516754031
img1925.jpg,1.66,1.67083740234375,1.645333506166935,0.014666493833064953
img284.jpg,0.19,0.21253314334899187,0.23825508542358875,0.04825508542358875
img375.jpg,0.9,1.1228288523852825,1.96097232401371,1.06097232401371
img1235.jpg,2.49,2.484566904604435,3.78526970744133,1.2952697074413297
img1019.jpg,0.0,0.0,0.0,0.0
img1679.jpg,1.03,1.0282243601977825,1.538957841694355,0.508957841694355
img484.jpg,1.06,1.1871337890625,3.57491634786129,2.51491634786129
img445.jpg,0.0,0.0,0.0,0.0
img1812.jpg,0.72,0.7208687718957663,4.20423224568367,3.4842322456836703
img58.jpg,3.66,3.84150929749012,0.0,3.66
img1347.jpg,6.87,6.86885267496109,10.77139750123024,3.9013975012302398
img511.jpg,0.0,0.0,0.0,0.0
img46.jpg,5.21,5.3619384765625,1.377214677631855,3.832785322368145
img1086.jpg,0.53,0.5353655200451612,0.18484933534637094,0.3451506646536291
img1881.jpg,3.47,3.46832275390625,9.10688117146492,5.636881171464919
img1293.jpg,11.63,11.63504496216774,9.65815931558609,1.9718406844139107
img1404.jpg,0.0,0.0,1.3301304541528225,1.3301304541528225
img1333.jpg,3.86,3.85393425822258,1.579938642680645,2.280061357319355
img2000.jpg,0.0,0.0,3.9825439453125,3.9825439453125
img1746.jpg,1.0,0.9966169483959675,0.06539481109939516,0.9346051889006048
img1367.jpg,0.0,0.0,3.66712287068367,3.66712287068367
img461.jpg,0.0,0.0,0.0,0.0
img1257.jpg,0.51,0.5085536278784275,7.23441019654274,6.72441019654274
img1677.jpg,1.03,1.0282243601977825,1.1701310984790325,0.1401310984790325
img1274.jpg,10.34,10.33761128783226,23.17417711019516,12.83417711019516
img1377.jpg,37.82,37.82566487789154,29.94559109210968,7.87440890789032
img48.jpg,0.56,0.6153651513159275,0.047738212742842734,0.5122617872571573
img374.jpg,1.18,1.395525224506855,2.324349619448185,1.144349619448185
img1472.jpg,48.47,48.47324788570404,80.47441840171814,32.00441840171814
img1405.jpg,0.0,0.0,0.6369454320520163,0.6369454320520163
img1838.jpg,18.42,18.41626912355423,10.55428609251976,7.865713907480242
img1826.jpg,2.73,2.732413075864315,3.42450812458992,0.6945081245899201
img41.jpg,1.34,1.4478410594165325,0.5739484447985888,0.7660515552014113
img1545.jpg,21.22,21.23914510011673,6.22907355427742,14.990926445722579
img1721.jpg,10.87,10.86687371134758,12.55776584148407,1.6877658414840706
img419.jpg,0.67,0.785173662006855,1.540265791118145,0.870265791118145
img1845.jpg,7.77,7.76955708861351,7.33511820435524,0.4348817956447597
img1231.jpg,0.0,0.0,0.091552734375,0.091552734375
img1061.jpg,0.0,0.0,0.1826695050112903,0.1826695050112903
img1206.jpg,55.99,55.95942735671997,12.51961886882782,43.47038113117218
img1132.jpg,2.13,2.125985361635685,0.0,2.13
img151.jpg,1.41,1.58865787088871,1.0548182763159275,0.3551817236840724
img19.jpg,1.56,1.73209048807621,1.6448974609375,0.08489746093749995
img1490.jpg,9.94,9.94306281208992,6.67266845703125,3.2673315429687495
img646.jpg,0.34,0.38190570194274187,0.66375732421875,0.32375732421875
img108.jpg,2.93,3.28085757791996,3.81208136677742,0.8820813667774199
img458.jpg,0.37,0.44948034919798374,1.2211390770971775,0.8511390770971775
img1246.jpg,0.61,0.6099156104028225,1.721627451479435,1.111627451479435
img1478.jpg,62.77,62.76506781578064,78.5125732421875,15.742573242187497
img762.jpg,0.0,0.0,0.2617972204461694,0.2617972204461694
img1251.jpg,0.63,0.6295340601354837,1.3423374854028225,0.7123374854028225
img1211.jpg,81.47,81.47626519203186,98.28360676765442,16.81360676765442
img1092.jpg,0.0,0.0,0.02593994140625,0.02593994140625
img446.jpg,0.0,0.0,0.1765659893862903,0.1765659893862903
img1430.jpg,56.75,56.78296685218811,82.830810546875,26.080810546875
img1314.jpg,7.18,7.18819722533226,11.44932359457016,4.26932359457016
img1814.jpg,0.72,0.7223946508020163,7.03168585896492,6.31168585896492
img839.jpg,0.0,0.0,0.0,0.0
img1374.jpg,13.43,13.42904269695282,8.07407945394516,5.35592054605484
img1729.jpg,5.52,5.517578125,3.45916748046875,2.0608325195312496
img1124.jpg,0.37,0.36751884035766125,0.024850029149092734,0.34514997085090726
img904.jpg,0.43,0.4329136572778225,2.61361263692379,2.18361263692379
img1039.jpg,0.0,0.0,0.1373291015625,0.1373291015625
img196.jpg,2.68,2.908979170024395,3.29655222594738,0.6165522259473799
img953.jpg,0.0,0.0,0.8037022314965725,0.8037022314965725
img1609.jpg,2.86,2.866690419614315,1.718793623149395,1.1412063768506049
img1524.jpg,6.09,6.09283447265625,2.52816341817379,3.56183658182621
img293.jpg,1.78,1.97012759745121,2.07061767578125,0.29061767578125
img1176.jpg,0.25,0.25155204348266125,2.365766279399395,2.115766279399395
img662.jpg,0.0,0.0,0.0,0.0
img1967.jpg,0.43,0.42550223879516125,2.084786631166935,1.654786631166935
img1064.jpg,2.1,2.100699208676815,0.9846278466284275,1.1153721533715726
img550.jpg,0.0,0.0,0.0,0.0
img1181.jpg,0.0,0.0,0.24762835819274187,0.24762835819274187
img39.jpg,0.73,0.7906232960522175,0.46234130859375,0.26765869140625
img1286.jpg,20.19,20.18934041261673,40.88985025882721,20.699850258827208
img311.jpg,2.61,2.96303890645504,1.41754150390625,1.1924584960937499
img1419.jpg,42.32,42.32809841632843,75.22364854812622,32.90364854812622
img1167.jpg,0.0,0.0,0.0,0.0
img330.jpg,0.29,0.3607613733038306,0.0,0.29
img1867.jpg,6.88,6.87299445271492,8.31364244222641,1.43364244222641
img188.jpg,1.54,1.738412119448185,3.087507002055645,1.547507002055645
img492.jpg,0.0,0.0,0.10724748717620969,0.10724748717620969
img1210.jpg,61.53,61.53804063796997,95.40230631828308,33.87230631828308
img520.jpg,0.0,0.0,0.0,0.0
img578.jpg,0.0,0.0,0.48065185546875,0.48065185546875
img459.jpg,0.26,0.3149850061163306,1.320539228618145,1.060539228618145
img1416.jpg,0.4,0.40261405520141125,0.5222865380346775,0.12228653803467748
img332.jpg,0.97,1.1171613819897175,0.49155098386108875,0.4784490161389112
img1278.jpg,13.38,13.39002400636673,30.06504476070404,16.685044760704038
img539.jpg,0.0,0.0,0.1377650653012097,0.1377650653012097
img807.jpg,0.0,0.0,0.0,0.0
img1610.jpg,1.2,1.20086669921875,0.5467006005346775,0.6532993994653225
img471.jpg,0.29,0.35204205196350813,1.313127763569355,1.023127763569355
img1858.jpg,10.54,10.54600328207016,10.89106947183609,0.35106947183609094
img307.jpg,4.45,4.89589162170887,6.182861328125,1.7328613281249998
img475.jpg,0.91,1.0251726023852825,1.2965611182153225,0.38656111821532246
img832.jpg,0.0,0.0,0.0,0.0
img1841.jpg,18.73,18.72536838054657,8.97456556558609,9.75543443441391
img337.jpg,1.16,1.312255859375,1.341901533305645,0.18190153330564507
img235.jpg,2.6,2.839006669819355,2.50069759786129,0.09930240213871011
img234.jpg,0.0,0.0,0.7241385523229837,0.7241385523229837
img914.jpg,3.04,3.03933285176754,1.2799943797290325,1.7600056202709675
img420.jpg,0.85,0.95062255859375,1.4271327294409275,0.5771327294409275
img1193.jpg,0.0,0.0,0.0,0.0
img905.jpg,0.31,0.31324115116149187,1.8524169921875,1.5424169921875
img1908.jpg,0.87,0.8714948780834675,0.7991245947778225,0.0708754052221775
img1264.jpg,1.25,1.2555803172290325,14.20331746339798,12.95331746339798
img1338.jpg,9.03,9.03102308511734,12.67591267824173,3.6459126782417304
img1362.jpg,0.0,0.0,0.7282801903784275,0.7282801903784275
img1618.jpg,2.85,2.854483388364315,1.0746547020971775,1.7753452979028226
img1798.jpg,0.0,0.0,0.1637050067074597,0.1637050067074597
img1421.jpg,42.32,42.32809841632843,76.02015733718872,33.70015733718872
img653.jpg,0.05,0.07062639342620969,1.70309878885746,1.65309878885746
img474.jpg,0.72,0.845990888774395,2.275957353413105,1.555957353413105
img909.jpg,0.0,0.0,2.233450673520565,2.233450673520565
img1971.jpg,0.0,0.0,2.243478037416935,2.243478037416935
img127.jpg,12.85,13.54609876871109,8.51832777261734,4.33167222738266
img180.jpg,2.48,2.81524658203125,5.42558953166008,2.94558953166008
img1140.jpg,1.15,1.15509033203125,0.26441302616149187,0.885586973838508
img30.jpg,0.7,0.7734026294201612,2.382768876850605,1.682768876850605
img997.jpg,0.0,0.0,0.0,0.0
img660.jpg,0.1,0.1292637432925403,2.88718082010746,2.78718082010746
img1410.jpg,0.0,0.0,0.19160679075866938,0.19160679075866938
img110.jpg,13.44,14.18653279542923,18.17801296710968,4.738012967109681
img1731.jpg,4.35,4.34047169983387,3.44194695353508,0.9080530464649197
img741.jpg,2.19,2.336774580180645,2.930777333676815,0.7407773336768151
img1547.jpg,22.88,22.88033664226532,6.94950670003891,15.930493299961089
img1153.jpg,0.0,0.0,0.0,0.0
img1284.jpg,13.85,13.86544406414032,27.12685763835907,13.27685763835907
img608.jpg,0.62,0.73089599609375,2.323477528989315,1.703477528989315
img1302.jpg,10.82,10.81303209066391,6.78754523396492,4.03245476603508
img746.jpg,2.83,3.20172980427742,4.56499382853508,1.7349938285350799
img1993.jpg,0.24,0.23585727903991938,1.3438633643090725,1.1038633643090725
img1170.jpg,0.0,0.0,0.24697440676391125,0.24697440676391125
img1828.jpg,2.85,2.843802236020565,5.36368228495121,2.51368228495121
img94.jpg,13.25,14.32168185710907,12.11940199136734,1.13059800863266
img1226.jpg,28.04,28.03126871585846,31.32912814617157,3.2891281461715707
img1256.jpg,0.96,0.954328291118145,5.50428107380867,4.54428107380867
img1513.jpg,13.91,13.92081081867218,10.65826416015625,3.25173583984375
img1244.jpg,0.81,0.8152552880346775,7.13239386677742,6.3223938667774195
img975.jpg,2.66,2.658735029399395,5.34166619181633,2.68166619181633
img1601.jpg,4.22,4.22036312520504,6.81980699300766,2.59980699300766
img405.jpg,0.11,0.1495361328125,0.05602155579254031,0.05397844420745969
img1767.jpg,15.45,15.44886976480484,14.61268812417984,0.8373118758201592
img823.jpg,0.0,0.0,0.0,0.0
img801.jpg,0.0,0.0,0.0,0.0
img166.jpg,1.7,1.81427001953125,0.5094255786389112,1.1905744213610887
img1055.jpg,0.0,0.0,0.69580078125,0.69580078125
img496.jpg,0.0,0.0,0.0,0.0
img45.jpg,1.14,1.2387956492602825,0.807843916118145,0.3321560838818549
img1565.jpg,1.25,1.2523106299340725,1.9378662109375,0.6878662109375
img845.jpg,0.0,0.0,0.057765416568145156,0.057765416568145156
img592.jpg,0.29,0.37558418698608875,0.11618478456512094,0.17381521543487904
img881.jpg,0.22,0.22190639283508062,0.4871913231909275,0.26719132319092753
img923.jpg,1.82,1.833234541118145,1.865277998149395,0.04527799814939493
img1859.jpg,8.97,8.96410271525383,13.61977756023407,4.649777560234069
img354.jpg,0.0,0.0,0.2960205078125,0.2960205078125
img1989.jpg,1.06,1.0646275244653225,1.31378173828125,0.25378173828124995
img1001.jpg,0.23,0.22866385988891125,0.04337855789344758,0.18662144210655243
img376.jpg,0.0,0.0,0.10790143860504031,0.10790143860504031
img701.jpg,5.36,5.87398000061512,5.26646189391613,0.09353810608387025
img1697.jpg,0.0,0.0,0.2526419470086694,0.2526419470086694
img1713.jpg,0.0,0.0,2.278573252260685,2.278573252260685
img194.jpg,0.37,0.43007987551391125,1.995849609375,1.625849609375
img862.jpg,0.0,0.0,0.0,0.0
img564.jpg,0.0,0.0,0.1780918682925403,0.1780918682925403
img1804.jpg,4.44,4.44488525390625,4.28314208984375,0.1568579101562504
img1915.jpg,0.29,0.28795513790100813,0.7282801903784275,0.4382801903784275
img607.jpg,1.65,1.7425537109375,3.27235646545887,1.62235646545887
img1535.jpg,6.36,6.36444091796875,5.40967658162117,0.9503234183788303
img1787.jpg,15.8,15.79851359128952,8.70513916015625,7.094860839843751
img1084.jpg,0.09,0.09547642548568547,0.33983502071350813,0.24983502071350813
img657.jpg,0.5,0.5977085791528225,3.59562449157238,3.09562449157238
img679.jpg,0.87,1.0066441260278225,0.03204345703125,0.83795654296875
img593.jpg,2.03,2.16522216796875,2.38167904317379,0.3516790431737902
img1737.jpg,0.84,0.84228515625,0.9355817921459675,0.09558179214596751
img279.jpg,4.59,4.77185919880867,1.628548838198185,2.961451161801815
img103.jpg,1.13,1.204572431743145,0.6033760961145163,0.5266239038854836
img1808.jpg,2.0,1.99911929666996,2.985273115336895,0.985273115336895
img959.jpg,0.0,0.0,0.0,0.0
img981.jpg,2.59,2.59268619120121,5.92150017619133,3.33150017619133
img1621.jpg,4.29,4.28859181702137,2.512686513364315,1.777313486635685
img1426.jpg,44.04,44.05103325843811,78.11650037765503,34.07650037765503
img1332.jpg,7.52,7.52040296792984,2.655901201069355,4.864098798930645
img986.jpg,2.61,2.60903500020504,5.66188283264637,3.05188283264637
img1734.jpg,4.0,3.99191714823246,2.88412906229496,1.11587093770504
img224.jpg,0.0,0.0,0.0,0.0
img752.jpg,3.54,3.78810353577137,1.868547685444355,1.671452314555645
img1642.jpg,6.74,6.74220472574234,4.11093570291996,2.62906429708004
img1200.jpg,56.38,56.39256238937378,21.29800021648407,35.08199978351593
img1355.jpg,0.41,0.40217810310423374,5.25011345744133,4.84011345744133
img1134.jpg,1.13,1.134599931538105,0.0,1.13
img1429.jpg,53.23,53.25709581375122,76.86658501625061,23.636585016250613
img658.jpg,2.38,2.57415771484375,2.563040517270565,0.18304051727056514
img1879.jpg,3.84,3.83235402405262,12.11090087890625,8.27090087890625
img1659.jpg,4.21,4.21077199280262,2.09219790995121,2.11780209004879
img382.jpg,0.0,0.0,0.0,0.0
img524.jpg,0.0,0.0,0.0,0.0
img335.jpg,2.59,2.71148681640625,0.8013044483959675,1.7886955516040324
img955.jpg,0.0,0.0,0.14561244752258062,0.14561244752258062
img431.jpg,0.27,0.3165108850225806,0.41111535392701626,0.14111535392701624
img1501.jpg,15.45,15.44363796710968,2.9632568359375,12.4867431640625
img1706.jpg,3.42,3.42516228556633,2.202715165913105,1.217284834086895
img1670.jpg,0.74,0.7435389794409275,1.3133457861840725,0.5733457861840725
img231.jpg,0.43,0.48501151613891125,2.562822587788105,2.132822587788105
img1789.jpg,24.51,24.51237291097641,13.73247355222702,10.777526447772981
img1590.jpg,1.44,1.442609541118145,2.745492197573185,1.305492197573185
img629.jpg,0.47,0.5216326098889112,2.001299150288105,1.531299150288105
img818.jpg,0.0,0.0,0.0,0.0
img425.jpg,0.0,0.0,0.0,0.0
img403.jpg,0.35,0.38495745975524187,0.44228690676391125,0.09228690676391127
img1024.jpg,0.0,0.0,1.357378251850605,1.357378251850605
img582.jpg,0.0,0.0,0.23563930299133062,0.23563930299133062
img1870.jpg,5.37,5.37479929625988,6.23321533203125,0.8632153320312499
img1090.jpg,0.0,0.0,0.0,0.0
img1538.jpg,13.02,13.02424818277359,9.37172994017601,3.6482700598239894
img1363.jpg,0.0,0.0,2.24609375,2.24609375
img1025.jpg,0.0,0.0,1.683916337788105,1.683916337788105
img901.jpg,1.02,1.0164533741772175,5.87354376912117,4.8535437691211705
img1399.jpg,0.14,0.13711111387237906,1.154436357319355,1.0144363573193549
img198.jpg,0.84,0.9059361182153225,0.0,0.84
img556.jpg,0.0,0.0,0.0008719308425497729,0.0008719308425497729
img485.jpg,0.0,0.0,1.4722551219165325,1.4722551219165325
img1636.jpg,0.92,0.9229387156665325,0.9028843604028225,0.017115639597177545
img1782.jpg,3.06,3.058733232319355,2.82614566385746,0.23385433614254003
img809.jpg,0.0,0.0,0.0,0.0
img262.jpg,0.0,0.0,1.3911656104028225,1.3911656104028225
img358.jpg,0.61,0.7365635596215725,0.7415771484375,0.1315771484375
img1632.jpg,0.3,0.3027779748663306,0.23324149660766125,0.06675850339233874
img1758.jpg,0.4,0.39738244377076626,1.83868408203125,1.43868408203125
img757.jpg,0.49,0.6081717554479837,0.25133404415100813,0.23866595584899186
img1131.jpg,2.22,2.21884585916996,0.07825578795745969,2.1417442120425405
img1884.jpg,2.12,2.132088877260685,3.45415398478508,1.3341539847850798
img902.jpg,0.62,0.6140572484582663,5.34384585916996,4.72384585916996
img1878.jpg,3.95,3.95224429666996,6.81283101439476,2.86283101439476
img1269.jpg,5.7,5.69349005818367,23.43248575925827,17.73248575925827
img316.jpg,11.83,12.59504109621048,4.77992482483387,7.05007517516613
img155.jpg,1.09,1.1875697411596775,1.171003095805645,0.08100309580564491
